epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,1602.09,0.48453,0.36531,0.87897,0.87495,0.72549,0.82341,0.53316,1.43173,1.47085,1.56743,0.00965845,0.00965845,0.00965845
71,1624.85,0.49598,0.37038,0.88823,0.77239,0.78183,0.80273,0.51245,1.41639,4.47809,1.48235,0.0096535,0.0096535,0.0096535
72,1647.71,0.49992,0.38331,0.88987,0.86085,0.70098,0.78705,0.52153,1.34989,2.18795,1.40928,0.00964855,0.00964855,0.00964855
73,1670.56,0.52708,0.40791,0.90605,0.8449,0.72096,0.82752,0.5593,1.41537,1.45162,1.43963,0.0096436,0.0096436,0.0096436
74,1693.27,0.48588,0.36046,0.87993,0.89662,0.80775,0.88914,0.57216,1.46029,1.60909,1.50812,0.00963865,0.00963865,0.00963865
75,1716.02,0.4652,0.36307,0.88136,0.8644,0.77451,0.86664,0.59006,1.3853,1.37074,1.47866,0.0096337,0.0096337,0.0096337
76,1738.78,0.50772,0.39694,0.90034,0.90172,0.73529,0.85111,0.57692,1.4545,1.48849,1.57001,0.00962875,0.00962875,0.00962875
77,1761.59,0.4901,0.37961,0.88477,0.87825,0.76961,0.85841,0.57973,1.44845,1.68377,1.52088,0.0096238,0.0096238,0.0096238
78,1784.51,0.50876,0.38918,0.89733,0.90485,0.60601,0.72627,0.48326,1.45891,1.56346,1.49626,0.00961885,0.00961885,0.00961885
79,1807.38,0.49258,0.38387,0.89107,0.82162,0.76961,0.80112,0.51821,1.37691,1.41801,1.45657,0.0096139,0.0096139,0.0096139
80,1830.22,0.50154,0.37039,0.89618,0.82867,0.75868,0.77512,0.5194,1.40793,2.14455,1.5406,0.00960895,0.00960895,0.00960895
81,1852.99,0.49902,0.37283,0.89251,0.87157,0.69862,0.80866,0.55254,1.46624,1.3966,1.67986,0.009604,0.009604,0.009604
82,1875.73,0.48804,0.38053,0.89103,0.85772,0.62057,0.76542,0.5121,1.4678,1.52689,1.64352,0.00959905,0.00959905,0.00959905
83,1898.5,0.487,0.3652,0.88478,0.80272,0.76471,0.82763,0.552,1.3747,1.92205,1.5251,0.0095941,0.0095941,0.0095941
84,1921.24,0.50876,0.38531,0.89848,0.84743,0.70794,0.80681,0.54237,1.4165,1.27006,1.60237,0.00958915,0.00958915,0.00958915
85,1944.15,0.49783,0.38921,0.89616,0.76519,0.7549,0.77444,0.50155,1.29852,1.75432,1.36573,0.0095842,0.0095842,0.0095842
86,1966.93,0.49021,0.37224,0.89224,0.88162,0.67647,0.80946,0.54033,1.30302,1.67432,1.37702,0.00957925,0.00957925,0.00957925
87,1989.81,0.48852,0.37015,0.89217,0.78819,0.7598,0.83399,0.56126,1.35738,1.13829,1.47528,0.0095743,0.0095743,0.0095743
88,2012.54,0.48825,0.37416,0.89172,0.86807,0.7096,0.81968,0.54759,1.43618,1.34739,1.57131,0.00956935,0.00956935,0.00956935
89,2035.47,0.49127,0.37381,0.88893,0.81984,0.73612,0.81624,0.55367,1.37945,1.3283,1.56357,0.0095644,0.0095644,0.0095644
90,2058.25,0.49698,0.38165,0.89106,0.91329,0.77449,0.85921,0.58611,1.43803,1.23936,1.5928,0.00955945,0.00955945,0.00955945
91,2081.55,0.49694,0.39173,0.89953,0.83134,0.73039,0.81175,0.52777,1.3778,1.28108,1.43706,0.0095545,0.0095545,0.0095545
92,2104.01,0.48448,0.3671,0.89554,0.79312,0.79412,0.83616,0.5481,1.3468,3.29938,1.53452,0.00954955,0.00954955,0.00954955
93,2126.45,0.49672,0.37088,0.89792,0.84868,0.77451,0.84894,0.57847,1.38246,1.35372,1.52552,0.0095446,0.0095446,0.0095446
94,2148.9,0.47774,0.36329,0.88895,0.89007,0.79376,0.87422,0.59387,1.32069,1.14445,1.4384,0.00953965,0.00953965,0.00953965
95,2171.38,0.47924,0.36581,0.88686,0.81198,0.78326,0.83661,0.57106,1.32712,3.10455,1.42276,0.0095347,0.0095347,0.0095347
96,2193.85,0.48401,0.36369,0.88551,0.80884,0.66372,0.78725,0.55317,1.34515,1.69827,1.46513,0.00952975,0.00952975,0.00952975
97,2216.45,0.48208,0.35457,0.88907,0.82007,0.70588,0.80804,0.55601,1.37792,1.62565,1.50297,0.0095248,0.0095248,0.0095248
98,2238.91,0.49469,0.38339,0.89934,0.83881,0.76528,0.82515,0.55491,1.34463,1.85211,1.40718,0.00951985,0.00951985,0.00951985
