epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,623.11,0.85522,0.91833,1.07276,0.5605,0.47127,0.52968,0.34583,0.89912,9.08496,1.05624,0.0094456,0.0094456,0.0094456
58,633.64,0.85339,0.8905,1.05975,0.57901,0.50738,0.56632,0.39226,0.8845,6.02024,1.03892,0.0094357,0.0094357,0.0094357
59,644.196,0.8714,0.89873,1.07972,0.59483,0.58788,0.55508,0.36826,0.91265,5.25437,1.06393,0.0094258,0.0094258,0.0094258
60,654.709,0.85375,0.8653,1.07684,0.54309,0.60775,0.5938,0.42299,0.89579,7.11549,1.07746,0.0094159,0.0094159,0.0094159
61,665.539,0.83374,0.85612,1.06391,0.61738,0.48646,0.55093,0.38232,0.92011,5.56392,1.10338,0.009406,0.009406,0.009406
62,676.039,0.8313,0.86953,1.04906,0.57585,0.59259,0.54948,0.3843,0.91424,3.3376,1.09167,0.0093961,0.0093961,0.0093961
63,686.538,0.86544,0.85607,1.07932,0.49736,0.5567,0.48386,0.32915,0.98143,4.63456,1.1337,0.0093862,0.0093862,0.0093862
64,697.032,0.81226,0.79368,1.04399,0.45135,0.49132,0.40079,0.27455,0.99306,12.6936,1.15032,0.0093763,0.0093763,0.0093763
65,707.576,0.8388,0.86512,1.07013,0.48401,0.57575,0.54677,0.38818,0.88382,3.21229,1.04324,0.0093664,0.0093664,0.0093664
66,718.213,0.88625,0.89538,1.09345,0.61219,0.48273,0.52993,0.36869,0.86878,6.43446,1.05464,0.0093565,0.0093565,0.0093565
67,728.745,0.84749,0.86262,1.04863,0.54065,0.57517,0.57597,0.40875,0.87281,5.62108,1.04193,0.0093466,0.0093466,0.0093466
68,739.264,0.812,0.82738,1.04633,0.63067,0.50267,0.54742,0.39316,0.88699,4.33182,1.08197,0.0093367,0.0093367,0.0093367
69,749.852,0.79184,0.79673,1.0164,0.56965,0.50619,0.53866,0.38144,0.88468,4.26797,1.06131,0.0093268,0.0093268,0.0093268
70,760.431,0.83652,0.82884,1.04823,0.51576,0.56399,0.52826,0.36552,0.88609,5.98223,1.05347,0.0093169,0.0093169,0.0093169
71,770.936,0.84585,0.82735,1.06624,0.49572,0.58545,0.53138,0.37905,0.85591,8.4055,1.03355,0.009307,0.009307,0.009307
72,781.461,0.81485,0.79922,1.04815,0.5988,0.49899,0.50883,0.34602,0.95401,5.25995,1.13507,0.0092971,0.0092971,0.0092971
73,792.057,0.83045,0.8114,1.054,0.54344,0.55191,0.51189,0.36367,0.89547,5.34501,1.06763,0.0092872,0.0092872,0.0092872
74,802.661,0.81652,0.82168,1.04397,0.57984,0.5525,0.53008,0.37077,0.87383,6.94617,1.06479,0.0092773,0.0092773,0.0092773
75,813.241,0.81872,0.80132,1.04071,0.55182,0.53796,0.53216,0.3884,0.89031,9.41342,1.06698,0.0092674,0.0092674,0.0092674
76,823.79,0.79429,0.77845,1.03668,0.51552,0.52718,0.5333,0.37899,0.89442,7.93056,1.0821,0.0092575,0.0092575,0.0092575
77,834.34,0.79876,0.77552,1.03426,0.61523,0.46268,0.55019,0.38394,0.88907,10.3298,1.10067,0.0092476,0.0092476,0.0092476
78,844.956,0.79674,0.74928,1.02534,0.53511,0.58848,0.5354,0.37393,0.88259,3.22308,1.06673,0.0092377,0.0092377,0.0092377
79,855.52,0.8178,0.8125,1.04971,0.60063,0.4712,0.53937,0.37456,0.87199,5.38139,1.08604,0.0092278,0.0092278,0.0092278
80,866.053,0.81913,0.77819,1.04566,0.49949,0.5891,0.53589,0.38377,0.86237,8.05893,1.05806,0.0092179,0.0092179,0.0092179
81,876.561,0.78279,0.75571,1.03088,0.62031,0.5329,0.59093,0.40785,0.85835,6.88164,1.04421,0.009208,0.009208,0.009208
82,887.166,0.77995,0.76044,1.01819,0.62871,0.49591,0.56197,0.39499,0.88099,4.51004,1.04939,0.0091981,0.0091981,0.0091981
83,897.789,0.78795,0.75393,1.03031,0.58354,0.54135,0.53724,0.36992,0.89826,5.13347,1.10509,0.0091882,0.0091882,0.0091882
84,908.309,0.77117,0.7362,1.02348,0.58017,0.5245,0.58005,0.40158,0.86537,5.23933,1.0742,0.0091783,0.0091783,0.0091783
85,918.933,0.77423,0.75936,1.03074,0.65255,0.49001,0.56594,0.39144,0.87071,5.43898,1.07324,0.0091684,0.0091684,0.0091684
86,929.483,0.80248,0.77605,1.0474,0.61388,0.5117,0.56954,0.39312,0.83879,3.9098,1.02753,0.0091585,0.0091585,0.0091585
87,940.09,0.77519,0.7489,1.04172,0.57983,0.50196,0.53248,0.37334,0.85542,6.34226,1.04188,0.0091486,0.0091486,0.0091486
88,950.602,0.78987,0.74044,1.03063,0.64885,0.49257,0.54044,0.38242,0.88095,6.64575,1.05237,0.0091387,0.0091387,0.0091387
89,961.194,0.77949,0.76811,1.02125,0.60271,0.49853,0.57043,0.40791,0.85634,9.54224,1.05661,0.0091288,0.0091288,0.0091288
90,971.75,0.77944,0.76963,1.02555,0.59523,0.45272,0.54942,0.3766,0.90233,6.00648,1.08468,0.0091189,0.0091189,0.0091189
91,982.324,0.77615,0.72687,1.01418,0.57518,0.51887,0.53894,0.38103,0.87036,6.85908,1.07599,0.009109,0.009109,0.009109
92,992.847,0.77896,0.72048,1.02834,0.64183,0.45736,0.53813,0.37825,0.91066,4.51597,1.07582,0.0090991,0.0090991,0.0090991
93,1003.41,0.7664,0.72648,1.02035,0.5582,0.5011,0.50272,0.35445,0.86213,4.65562,1.06617,0.0090892,0.0090892,0.0090892
94,1013.99,0.74984,0.74463,1.01851,0.61275,0.49439,0.53832,0.39142,0.87923,8.48693,1.0926,0.0090793,0.0090793,0.0090793
95,1024.51,0.75175,0.73344,1.01515,0.5718,0.53155,0.53597,0.37644,0.91249,3.85109,1.11304,0.0090694,0.0090694,0.0090694
96,1035.06,0.77731,0.73927,1.04398,0.56419,0.5217,0.5423,0.37955,0.85985,5.19238,1.0701,0.0090595,0.0090595,0.0090595
97,1045.61,0.78542,0.75202,1.0255,0.62796,0.53959,0.57146,0.39977,0.86807,2.87428,1.04977,0.0090496,0.0090496,0.0090496
98,1056.17,0.78181,0.73449,1.03973,0.52331,0.57392,0.53495,0.37221,0.89348,2.8508,1.08033,0.0090397,0.0090397,0.0090397
99,1066.71,0.76609,0.72644,1.02579,0.59953,0.50887,0.56157,0.39413,0.88249,3.82937,1.07205,0.0090298,0.0090298,0.0090298
100,1077.32,0.7361,0.69826,1.00476,0.67513,0.52444,0.5635,0.39265,0.88918,4.6828,1.08662,0.0090199,0.0090199,0.0090199
101,1087.81,0.77048,0.72966,1.02376,0.56751,0.53169,0.55575,0.38726,0.85223,3.71168,1.05568,0.00901,0.00901,0.00901
102,1098.38,0.77328,0.71828,1.02253,0.57065,0.51588,0.56007,0.3784,0.89857,6.54348,1.10078,0.0090001,0.0090001,0.0090001
103,1108.93,0.79553,0.72474,1.0377,0.522,0.60291,0.55581,0.39402,0.87724,4.29209,1.08321,0.0089902,0.0089902,0.0089902
104,1119.54,0.74714,0.72429,1.01729,0.54979,0.58098,0.55297,0.38776,0.90707,5.59509,1.11296,0.0089803,0.0089803,0.0089803
105,1130.04,0.76754,0.7341,1.0334,0.50037,0.60582,0.51902,0.35575,0.89807,4.42041,1.08624,0.0089704,0.0089704,0.0089704
106,1140.62,0.74325,0.7126,1.01137,0.52529,0.52871,0.54417,0.38267,0.85425,4.95034,1.07184,0.0089605,0.0089605,0.0089605
107,1151.17,0.75835,0.69393,1.01242,0.44158,0.61027,0.53223,0.37398,0.88474,4.08947,1.10674,0.0089506,0.0089506,0.0089506
108,1161.66,0.7745,0.71016,1.01929,0.55729,0.53604,0.5098,0.3552,0.89986,6.51559,1.13148,0.0089407,0.0089407,0.0089407
