epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,4325.84,0.5681,0.43305,0.92866,0.8083,0.80392,0.85857,0.53637,1.29804,2.12789,1.45752,0.0094357,0.0094357,0.0094357
116,4362.3,0.55935,0.43505,0.94443,0.8509,0.77941,0.85234,0.54551,1.35688,2.14269,1.42525,0.00943075,0.00943075,0.00943075
117,4398.74,0.5812,0.44614,0.93988,0.83102,0.79556,0.87388,0.5699,1.2697,1.32109,1.38731,0.0094258,0.0094258,0.0094258
118,4435.09,0.5625,0.42922,0.93838,0.81185,0.80882,0.86699,0.56834,1.31068,2.17527,1.37617,0.00942085,0.00942085,0.00942085
119,4471.78,0.57753,0.44236,0.9507,0.87162,0.7598,0.85787,0.54821,1.22197,2.58979,1.30886,0.0094159,0.0094159,0.0094159
120,4508.42,0.58056,0.45133,0.95748,0.81288,0.83333,0.85034,0.5534,1.475,2.69109,1.48233,0.00941095,0.00941095,0.00941095
121,4545.03,0.58592,0.44592,0.95692,0.84796,0.80882,0.85274,0.53597,1.26895,2.7747,1.38551,0.009406,0.009406,0.009406
122,4581.39,0.58293,0.4462,0.94614,0.87786,0.78922,0.85837,0.55258,1.27193,2.49993,1.3469,0.00940105,0.00940105,0.00940105
123,4617.81,0.57907,0.44708,0.94634,0.86286,0.82843,0.87078,0.56118,1.24456,2.45389,1.32333,0.0093961,0.0093961,0.0093961
124,4654.38,0.58771,0.47265,0.95591,0.8314,0.77351,0.8241,0.52848,1.29252,1.71428,1.37282,0.00939115,0.00939115,0.00939115
125,4690.68,0.60101,0.45512,0.95572,0.82675,0.80882,0.84555,0.54777,1.30591,2.2131,1.39605,0.0093862,0.0093862,0.0093862
126,4726.97,0.59019,0.45337,0.95123,0.80289,0.7388,0.81207,0.53443,1.29464,1.36319,1.37898,0.00938125,0.00938125,0.00938125
127,4763.31,0.5801,0.4326,0.94143,0.86935,0.7598,0.84626,0.54948,1.2973,2.02098,1.35298,0.0093763,0.0093763,0.0093763
128,4799.7,0.59126,0.45384,0.9453,0.82303,0.7598,0.84043,0.54795,1.27849,2.1397,1.38414,0.00937135,0.00937135,0.00937135
129,4836,0.57568,0.44634,0.94082,0.83484,0.79902,0.86781,0.55903,1.23309,2.33491,1.34825,0.0093664,0.0093664,0.0093664
130,4872.15,0.58089,0.45122,0.94148,0.79647,0.80567,0.83407,0.53369,1.31573,2.98709,1.41796,0.00936145,0.00936145,0.00936145
131,4908.52,0.56253,0.43051,0.92986,0.83669,0.77857,0.83605,0.53972,1.22657,1.70587,1.3289,0.0093565,0.0093565,0.0093565
132,4945.05,0.57902,0.43911,0.94291,0.8281,0.78922,0.8578,0.54376,1.26481,1.20957,1.33759,0.00935155,0.00935155,0.00935155
133,4981.42,0.58833,0.45888,0.95237,0.79549,0.76961,0.83015,0.5362,1.23212,1.50289,1.33316,0.0093466,0.0093466,0.0093466
134,5017.83,0.59467,0.46251,0.94997,0.77347,0.78666,0.8385,0.54602,1.1593,2.51224,1.29274,0.00934165,0.00934165,0.00934165
135,5054.25,0.59188,0.44122,0.95742,0.78096,0.82843,0.83986,0.52449,1.35429,1.5434,1.36964,0.0093367,0.0093367,0.0093367
136,5090.74,0.57091,0.4351,0.93776,0.83825,0.7598,0.83338,0.52481,1.30655,1.50255,1.34152,0.00933175,0.00933175,0.00933175
137,5127.09,0.56088,0.43086,0.92931,0.8203,0.80558,0.84292,0.53166,1.17489,1.48393,1.3123,0.0093268,0.0093268,0.0093268
138,5163.49,0.57899,0.43217,0.93913,0.81731,0.85784,0.86776,0.55347,1.33997,1.39963,1.40996,0.00932185,0.00932185,0.00932185
139,5199.86,0.5686,0.41857,0.9403,0.7877,0.83664,0.83188,0.54612,1.18273,2.17841,1.30146,0.0093169,0.0093169,0.0093169
140,5236.16,0.58164,0.43566,0.94579,0.77573,0.83084,0.84061,0.54066,1.29078,1.21927,1.41388,0.00931195,0.00931195,0.00931195
141,5272.66,0.55797,0.41463,0.93106,0.84731,0.76471,0.82435,0.53535,1.411,1.3294,1.45967,0.009307,0.009307,0.009307
142,5309.16,0.57257,0.43053,0.93626,0.80452,0.80699,0.83272,0.54376,1.24645,1.25052,1.39701,0.00930205,0.00930205,0.00930205
143,5345.41,0.58196,0.41966,0.9423,0.79722,0.80882,0.81564,0.53428,1.52749,2.40712,1.56765,0.0092971,0.0092971,0.0092971
144,5381.74,0.57544,0.43753,0.94184,0.85106,0.78429,0.85754,0.57709,1.24969,1.12289,1.31115,0.00929215,0.00929215,0.00929215
145,5418.17,0.57956,0.45317,0.9468,0.84791,0.76521,0.82815,0.53304,1.28085,1.36337,1.41229,0.0092872,0.0092872,0.0092872
146,5454.63,0.57491,0.44951,0.93626,0.86919,0.7549,0.85931,0.5628,1.25165,1.87953,1.38619,0.00928225,0.00928225,0.00928225
147,5490.91,0.59054,0.46754,0.94816,0.88181,0.7598,0.85027,0.54365,1.3606,1.87228,1.47583,0.0092773,0.0092773,0.0092773
148,5527.36,0.59102,0.46317,0.96088,0.85973,0.75115,0.83627,0.55861,1.39637,1.68921,1.4923,0.00927235,0.00927235,0.00927235
149,5563.79,0.56419,0.43757,0.93623,0.83103,0.7598,0.82058,0.54036,1.39861,2.63188,1.53607,0.0092674,0.0092674,0.0092674
150,5600.1,0.56412,0.43441,0.93695,0.80011,0.84371,0.83423,0.53361,1.48265,2.15067,1.62005,0.00926245,0.00926245,0.00926245
151,5636.64,0.57999,0.44249,0.9542,0.75453,0.77941,0.80216,0.52187,1.43023,2.94947,1.56119,0.0092575,0.0092575,0.0092575
152,5672.99,0.58352,0.43601,0.94738,0.82998,0.7897,0.82522,0.53699,1.44722,1.87836,1.47487,0.00925255,0.00925255,0.00925255
153,5709.24,0.5467,0.41287,0.92765,0.86151,0.80392,0.86388,0.54632,1.5496,1.71758,1.73013,0.0092476,0.0092476,0.0092476
154,5745.86,0.55793,0.44164,0.93999,0.75113,0.86275,0.85299,0.54315,1.30721,1.39701,1.34695,0.00924265,0.00924265,0.00924265
155,5782.6,0.58951,0.44749,0.95717,0.86558,0.80392,0.87347,0.57092,1.44811,1.31739,1.52384,0.0092377,0.0092377,0.0092377
156,5819.35,0.56617,0.42998,0.938,0.84346,0.76594,0.8473,0.55224,1.41009,1.32477,1.43896,0.00923275,0.00923275,0.00923275
157,5856.07,0.56668,0.45685,0.94396,0.89509,0.78922,0.87282,0.55669,1.34124,1.36221,1.40819,0.0092278,0.0092278,0.0092278
158,5892.91,0.56401,0.44154,0.93034,0.87974,0.78893,0.84817,0.54428,1.34178,1.14061,1.37453,0.00922285,0.00922285,0.00922285
159,5929.48,0.54903,0.43922,0.92997,0.90011,0.76471,0.86081,0.55656,1.42645,2.13619,1.50957,0.0092179,0.0092179,0.0092179
160,5965.93,0.55184,0.41915,0.93702,0.84072,0.75032,0.84308,0.55065,1.27942,2.03534,1.39713,0.00921295,0.00921295,0.00921295
161,6002.34,0.5744,0.42395,0.9446,0.82977,0.78431,0.85057,0.53833,1.31591,1.97807,1.40491,0.009208,0.009208,0.009208
162,6038.54,0.54691,0.39935,0.91386,0.84995,0.79902,0.86221,0.56927,1.28244,1.81754,1.33819,0.00920305,0.00920305,0.00920305
163,6075.14,0.55911,0.41863,0.93192,0.81421,0.79902,0.85564,0.56628,1.2647,1.27773,1.31713,0.0091981,0.0091981,0.0091981
164,6111.71,0.57504,0.43284,0.93866,0.87703,0.76471,0.8499,0.56077,1.2937,1.32844,1.35388,0.00919315,0.00919315,0.00919315
165,6148.21,0.57029,0.44484,0.94147,0.92142,0.7402,0.8809,0.57343,1.29903,2.81812,1.3741,0.0091882,0.0091882,0.0091882
166,6184.86,0.55864,0.43989,0.93672,0.84794,0.75,0.8289,0.52715,1.31793,1.32806,1.39491,0.00918325,0.00918325,0.00918325
167,6221.3,0.55652,0.41809,0.93359,0.79569,0.80184,0.82438,0.52347,1.32402,1.52921,1.39992,0.0091783,0.0091783,0.0091783
168,6257.74,0.54413,0.44169,0.9191,0.82021,0.82843,0.8686,0.5562,1.24384,1.76372,1.32958,0.00917335,0.00917335,0.00917335
169,6294.03,0.5466,0.4238,0.94173,0.87541,0.82663,0.88403,0.56669,1.28901,1.35692,1.35458,0.0091684,0.0091684,0.0091684
170,6330.39,0.55332,0.41009,0.92927,0.89544,0.80392,0.88761,0.58241,1.21783,1.5424,1.31728,0.00916345,0.00916345,0.00916345
171,6366.74,0.56219,0.4279,0.94446,0.88839,0.7598,0.86149,0.55299,1.25544,2.8854,1.35161,0.0091585,0.0091585,0.0091585
172,6403.19,0.56345,0.41778,0.94111,0.81562,0.82843,0.8392,0.54667,1.23916,1.20506,1.33515,0.00915355,0.00915355,0.00915355
173,6439.48,0.53916,0.40947,0.9271,0.8252,0.77941,0.85409,0.5582,1.22726,1.14243,1.35888,0.0091486,0.0091486,0.0091486
174,6476.05,0.57181,0.45048,0.94839,0.8467,0.80882,0.85545,0.54505,1.4664,1.25569,1.52522,0.00914365,0.00914365,0.00914365
175,6512.28,0.55803,0.41979,0.93367,0.85114,0.81373,0.87489,0.56701,1.47689,1.20893,1.61998,0.0091387,0.0091387,0.0091387
176,6548.66,0.56106,0.41777,0.92631,0.82321,0.76961,0.84466,0.54191,1.34731,1.79922,1.46066,0.00913375,0.00913375,0.00913375
177,6585.23,0.55243,0.42362,0.9323,0.77882,0.86765,0.84701,0.53665,1.36676,3.36673,1.56124,0.0091288,0.0091288,0.0091288
178,6621.76,0.56496,0.42849,0.93448,0.86547,0.78842,0.86275,0.56462,1.33635,1.33009,1.4162,0.00912385,0.00912385,0.00912385
179,6658.11,0.56706,0.41534,0.93754,0.85335,0.85576,0.88582,0.57052,1.24512,2.0452,1.33664,0.0091189,0.0091189,0.0091189
180,6694.48,0.55479,0.42587,0.94342,0.86996,0.76961,0.87108,0.57637,1.32556,1.2663,1.37808,0.00911395,0.00911395,0.00911395
181,6731.02,0.55194,0.42476,0.93447,0.88584,0.7598,0.86295,0.56753,1.38744,1.69255,1.45523,0.009109,0.009109,0.009109
