epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,995.486,0.87198,0.5082,1.09135,0.85541,0.87603,0.90833,0.5493,1.34492,0.68211,1.66441,0.00163172,0.00163172,0.00163172
188,1000.7,0.87946,0.61098,1.07188,0.86099,0.87944,0.91426,0.52685,1.42514,0.6699,1.71514,0.00162974,0.00162974,0.00162974
189,1005.79,0.8282,0.47168,1.09376,0.83938,0.89039,0.90466,0.51848,1.38503,0.70073,1.70454,0.00162776,0.00162776,0.00162776
190,1010.83,0.91932,0.51466,1.16531,0.83123,0.87424,0.90752,0.52331,1.40189,0.71071,1.70163,0.00162578,0.00162578,0.00162578
191,1016,0.87301,0.51949,1.13737,0.86453,0.85435,0.91146,0.54251,1.37259,0.65773,1.70592,0.0016238,0.0016238,0.0016238
192,1021.14,0.84368,0.4967,1.10573,0.82186,0.88844,0.9191,0.55515,1.40511,0.65508,1.75497,0.00162182,0.00162182,0.00162182
193,1026.17,0.82768,0.48061,1.10385,0.8694,0.85801,0.91648,0.54419,1.37961,0.6334,1.7401,0.00161984,0.00161984,0.00161984
194,1031.43,0.88539,0.63637,1.09443,0.86954,0.86207,0.91056,0.54208,1.3467,0.68969,1.70561,0.00161786,0.00161786,0.00161786
195,1036.63,0.81538,0.47991,1.10769,0.83135,0.86613,0.89182,0.52832,1.38991,0.79535,1.8194,0.00161588,0.00161588,0.00161588
196,1041.74,0.8252,0.49745,1.10914,0.8203,0.9074,0.9032,0.52945,1.33724,0.63254,1.70152,0.0016139,0.0016139,0.0016139
197,1046.87,0.81589,0.48475,1.09531,0.85999,0.87214,0.90054,0.52696,1.36516,0.6633,1.73488,0.00161192,0.00161192,0.00161192
198,1051.93,0.94333,0.5625,1.24902,0.85545,0.8763,0.88237,0.51526,1.39825,0.68979,1.81937,0.00160994,0.00160994,0.00160994
199,1057.05,0.81591,0.48791,1.08634,0.85084,0.87936,0.89415,0.52484,1.35798,0.67355,1.77862,0.00160796,0.00160796,0.00160796
200,1062.28,0.82346,0.4868,1.08541,0.84558,0.83304,0.89254,0.52246,1.39948,0.72487,1.83877,0.00160598,0.00160598,0.00160598
201,1067.37,0.79475,0.4907,1.09462,0.8495,0.84723,0.90618,0.5394,1.39386,0.70384,1.86195,0.001604,0.001604,0.001604
202,1072.61,0.85394,0.4936,1.13605,0.84184,0.83773,0.88444,0.5195,1.45053,0.80002,1.84968,0.00160202,0.00160202,0.00160202
203,1077.75,0.78569,0.46185,1.06725,0.85282,0.83367,0.89404,0.52581,1.43845,0.72437,1.86428,0.00160004,0.00160004,0.00160004
204,1082.87,0.82068,0.45737,1.09725,0.84066,0.89452,0.91687,0.55378,1.40643,0.63245,1.79577,0.00159806,0.00159806,0.00159806
205,1088.04,0.8338,0.50285,1.10918,0.84351,0.88438,0.9066,0.55637,1.31881,0.66209,1.6611,0.00159608,0.00159608,0.00159608
206,1093.25,0.81172,0.49807,1.0657,0.85763,0.87018,0.89887,0.54825,1.306,0.6115,1.65668,0.0015941,0.0015941,0.0015941
207,1098.44,0.8044,0.45649,1.05865,0.83061,0.90511,0.896,0.54975,1.30746,0.60355,1.65815,0.00159212,0.00159212,0.00159212
208,1103.7,0.81576,0.4812,1.10891,0.85876,0.8499,0.8957,0.53896,1.34994,0.67605,1.74396,0.00159014,0.00159014,0.00159014
209,1108.92,0.82712,0.49879,1.06708,0.82824,0.8901,0.89642,0.53183,1.32693,0.66351,1.68437,0.00158816,0.00158816,0.00158816
210,1114.11,0.83934,0.5063,1.09392,0.85117,0.89452,0.91476,0.55532,1.33335,0.63827,1.7054,0.00158618,0.00158618,0.00158618
211,1119.22,0.84764,0.51166,1.09163,0.82329,0.91075,0.90834,0.54682,1.33394,0.66026,1.66719,0.0015842,0.0015842,0.0015842
212,1124.54,0.79126,0.45868,1.04396,0.87934,0.86004,0.90992,0.54188,1.29673,0.67398,1.65462,0.00158222,0.00158222,0.00158222
213,1129.7,0.83331,0.50959,1.10091,0.87331,0.85293,0.89232,0.53489,1.31342,0.71497,1.71036,0.00158024,0.00158024,0.00158024
214,1134.95,0.8256,0.52171,1.06367,0.87848,0.83581,0.89827,0.53025,1.36963,0.6864,1.7468,0.00157826,0.00157826,0.00157826
215,1140.17,0.81775,0.50046,1.05072,0.84769,0.89187,0.90812,0.5373,1.39869,0.71215,1.74573,0.00157628,0.00157628,0.00157628
216,1145.33,0.76967,0.46528,1.04558,0.87273,0.8641,0.90935,0.5403,1.40585,0.7387,1.74994,0.0015743,0.0015743,0.0015743
217,1150.44,0.78032,0.48515,1.05437,0.86976,0.86693,0.92029,0.54237,1.38505,0.70557,1.77998,0.00157232,0.00157232,0.00157232
218,1155.6,0.80772,0.48135,1.06096,0.92136,0.81542,0.90784,0.55302,1.33763,0.69409,1.71517,0.00157034,0.00157034,0.00157034
219,1160.78,0.74714,0.44365,1.05281,0.86771,0.85146,0.90329,0.54623,1.38561,0.7237,1.76736,0.00156836,0.00156836,0.00156836
220,1165.92,0.84919,0.50455,1.09772,0.85905,0.85801,0.88993,0.52833,1.3848,0.75384,1.77487,0.00156638,0.00156638,0.00156638
221,1171.07,0.74874,0.45461,1.05397,0.84726,0.86815,0.89817,0.53229,1.40343,0.74837,1.77431,0.0015644,0.0015644,0.0015644
222,1176.3,0.80009,0.48557,1.07825,0.87466,0.86348,0.90755,0.53923,1.4163,0.68738,1.83201,0.00156242,0.00156242,0.00156242
223,1181.39,0.81648,0.5003,1.09726,0.88805,0.84787,0.91107,0.54387,1.41903,0.70355,1.79853,0.00156044,0.00156044,0.00156044
224,1186.49,0.70281,3.0427,0.94299,0.88349,0.8306,0.90368,0.53784,1.42042,0.73167,1.84271,0.00155846,0.00155846,0.00155846
225,1191.68,0.83041,0.49866,1.04612,0.85457,0.83434,0.87606,0.51503,1.47717,0.78349,1.91504,0.00155648,0.00155648,0.00155648
226,1196.79,0.83114,0.50781,1.10734,0.90067,0.82763,0.90335,0.54312,1.45137,0.74194,1.84545,0.0015545,0.0015545,0.0015545
227,1201.95,0.78227,0.46631,1.06823,0.8742,0.85982,0.9084,0.5409,1.45448,0.79213,1.83286,0.00155252,0.00155252,0.00155252
228,1207.2,0.81136,0.47846,1.08784,0.86895,0.87425,0.91054,0.54597,1.41724,0.68718,1.78699,0.00155054,0.00155054,0.00155054
229,1212.3,0.75425,0.46197,1.02894,0.87229,0.85193,0.9075,0.54473,1.39354,0.67531,1.77493,0.00154856,0.00154856,0.00154856
230,1217.42,0.78827,0.47502,1.07508,0.88863,0.85779,0.90439,0.53816,1.40702,0.69043,1.75659,0.00154658,0.00154658,0.00154658
231,1222.58,0.75293,0.46142,1.0405,0.88606,0.85181,0.90126,0.53327,1.40333,0.73157,1.74466,0.0015446,0.0015446,0.0015446
232,1227.71,0.74253,0.4442,1.02529,0.86068,0.8641,0.90165,0.53269,1.35176,0.73496,1.69386,0.00154262,0.00154262,0.00154262
233,1232.87,0.69809,1.57275,0.95827,0.85867,0.85035,0.89112,0.52552,1.34728,0.73445,1.67527,0.00154064,0.00154064,0.00154064
234,1238.09,0.80956,0.5045,1.07769,0.85778,0.8073,0.87072,0.51917,1.37235,0.76238,1.70176,0.00153866,0.00153866,0.00153866
235,1243.17,0.81717,0.55894,1.08785,0.8415,0.86151,0.88389,0.52432,1.33917,0.71453,1.7096,0.00153668,0.00153668,0.00153668
236,1248.39,0.79561,0.48478,1.04468,0.82787,0.90731,0.9094,0.54414,1.36117,0.62642,1.74596,0.0015347,0.0015347,0.0015347
237,1253.52,0.77157,0.45699,1.06509,0.82041,0.89047,0.91086,0.5428,1.36875,0.66369,1.7589,0.00153272,0.00153272,0.00153272
238,1258.64,0.79708,0.50119,1.05503,0.8626,0.87863,0.91848,0.55724,1.32989,0.71279,1.698,0.00153074,0.00153074,0.00153074
239,1263.77,0.76103,0.44602,1.03478,0.85322,0.87018,0.91198,0.54665,1.39805,0.69798,1.77758,0.00152876,0.00152876,0.00152876
240,1269,0.7738,0.45734,1.07156,0.84943,0.85823,0.90225,0.54804,1.39136,0.73037,1.83467,0.00152678,0.00152678,0.00152678
241,1274.08,0.75799,0.45967,1.08239,0.85812,0.88438,0.91773,0.55836,1.3259,0.66097,1.72513,0.0015248,0.0015248,0.0015248
242,1279.2,0.74743,0.46334,1.07401,0.85382,0.88235,0.9194,0.56283,1.3716,0.64227,1.81873,0.00152282,0.00152282,0.00152282
243,1284.36,0.72999,0.44492,1.07234,0.86563,0.85396,0.90008,0.555,1.44516,0.684,1.89774,0.00152084,0.00152084,0.00152084
244,1289.48,0.74215,0.45673,1.01532,0.83796,0.8811,0.88942,0.54181,1.47159,0.7334,1.87969,0.00151886,0.00151886,0.00151886
245,1294.62,0.72684,0.44045,1.03263,0.83994,0.88346,0.90021,0.55098,1.4103,0.70852,1.83521,0.00151688,0.00151688,0.00151688
246,1299.9,0.72047,0.43755,1.03129,0.82236,0.89249,0.90529,0.55056,1.35759,0.65838,1.77731,0.0015149,0.0015149,0.0015149
247,1304.96,0.70415,0.43657,0.99757,0.8457,0.86716,0.90854,0.56226,1.32639,0.6489,1.75693,0.00151292,0.00151292,0.00151292
248,1309.99,0.72967,0.43623,1.0257,0.84848,0.86815,0.89984,0.55638,1.34671,0.64876,1.77067,0.00151094,0.00151094,0.00151094
249,1315.14,0.68297,0.60841,0.92099,0.84777,0.86982,0.90599,0.5589,1.3502,0.66881,1.75903,0.00150896,0.00150896,0.00150896
250,1320.31,0.7892,0.45147,1.08355,0.8768,0.83731,0.90027,0.55479,1.33004,0.69722,1.72704,0.00150698,0.00150698,0.00150698
251,1325.45,0.7319,0.47641,1.05061,0.85209,0.86472,0.89601,0.55055,1.35017,0.72299,1.71421,0.001505,0.001505,0.001505
252,1330.61,0.74594,0.47763,1.04712,0.87633,0.84805,0.90314,0.54891,1.3434,0.67763,1.71119,0.00150302,0.00150302,0.00150302
253,1335.66,0.7585,0.43927,1.04201,0.86797,0.85396,0.90229,0.55568,1.30563,0.67668,1.71847,0.00150104,0.00150104,0.00150104
254,1340.81,0.74669,0.46086,1.05304,0.85167,0.83773,0.89667,0.55357,1.3395,0.70558,1.72471,0.00149906,0.00149906,0.00149906
255,1345.92,0.74553,0.44544,1.04251,0.87559,0.84381,0.89539,0.53829,1.38016,0.74674,1.76184,0.00149708,0.00149708,0.00149708
256,1350.98,0.78471,0.49487,1.07171,0.86018,0.84787,0.89069,0.52834,1.42213,0.86887,1.76915,0.0014951,0.0014951,0.0014951
257,1356.19,0.75862,0.45047,1.06556,0.83773,0.85598,0.88927,0.52234,1.45541,0.8118,1.80438,0.00149312,0.00149312,0.00149312
258,1361.51,0.76881,0.49289,1.03983,0.85079,0.88032,0.90293,0.54083,1.3816,0.69443,1.80716,0.00149114,0.00149114,0.00149114
259,1366.67,0.7162,0.43248,1.03835,0.83404,0.87018,0.89826,0.5424,1.3665,0.66262,1.78987,0.00148916,0.00148916,0.00148916
260,1371.81,0.82974,0.57977,1.11698,0.8432,0.87259,0.90825,0.5434,1.36409,0.63007,1.77961,0.00148718,0.00148718,0.00148718
261,1377.01,0.72377,0.4548,1.04824,0.83965,0.86036,0.90499,0.54966,1.38063,0.65002,1.79084,0.0014852,0.0014852,0.0014852
262,1382.19,0.74278,0.45435,1.04171,0.84302,0.87018,0.90627,0.55317,1.40109,0.69861,1.81011,0.00148322,0.00148322,0.00148322
263,1387.33,0.72048,0.44711,1.02663,0.82979,0.88844,0.90042,0.54821,1.40723,0.68527,1.85043,0.00148124,0.00148124,0.00148124
264,1392.57,0.71948,0.44726,1.03174,0.85956,0.86613,0.9113,0.54565,1.37203,0.68419,1.76312,0.00147926,0.00147926,0.00147926
265,1397.74,0.72525,0.43869,1.02299,0.84972,0.87163,0.91577,0.55325,1.33037,0.67191,1.74796,0.00147728,0.00147728,0.00147728
266,1402.94,0.72093,0.46308,1.03447,0.86172,0.85598,0.90752,0.54832,1.31898,0.69428,1.75265,0.0014753,0.0014753,0.0014753
267,1408.05,0.70001,0.41482,1.0169,0.8959,0.82353,0.91488,0.54708,1.35615,0.7102,1.78378,0.00147332,0.00147332,0.00147332
268,1413.21,0.73268,0.47943,1.04936,0.84923,0.84549,0.88975,0.52868,1.36663,0.79754,1.74953,0.00147134,0.00147134,0.00147134
269,1418.28,0.7024,0.42851,1.01802,0.84057,0.84584,0.88868,0.52995,1.36425,0.80582,1.733,0.00146936,0.00146936,0.00146936
270,1423.48,0.69837,0.43763,0.97564,0.85672,0.84902,0.90262,0.53961,1.41266,0.73264,1.86728,0.00146738,0.00146738,0.00146738
271,1428.6,0.69285,0.42492,1.0342,0.89716,0.83164,0.91504,0.56245,1.3892,0.72311,1.77645,0.0014654,0.0014654,0.0014654
272,1433.73,0.74002,0.46115,1.07575,0.8927,0.81006,0.90635,0.55201,1.40804,0.76717,1.81351,0.00146342,0.00146342,0.00146342
273,1438.91,0.70783,0.42612,1.00299,0.88054,0.83726,0.91617,0.55252,1.36018,0.77891,1.75374,0.00146144,0.00146144,0.00146144
274,1444.18,0.75093,0.53048,1.06449,0.85469,0.85396,0.91578,0.54012,1.38732,0.74715,1.8147,0.00145946,0.00145946,0.00145946
275,1449.28,0.71304,0.42358,1.02086,0.82643,0.87627,0.90818,0.53345,1.35158,0.7185,1.81447,0.00145748,0.00145748,0.00145748
276,1454.49,0.82797,0.56915,1.11163,0.84513,0.8523,0.91128,0.53112,1.36704,0.71797,1.89307,0.0014555,0.0014555,0.0014555
277,1459.63,0.67549,0.41571,1.00922,0.86787,0.85269,0.89491,0.5188,1.4223,0.69668,1.88644,0.00145352,0.00145352,0.00145352
