epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,1027.51,0.91681,0.70592,1.06372,0.85089,0.7549,0.85635,0.50318,1.32472,2.53196,1.27544,0.00959905,0.00959905,0.00959905
83,1039.97,0.91731,0.70781,1.07199,0.86121,0.81373,0.853,0.50498,1.32547,2.83383,1.31936,0.0095941,0.0095941,0.0095941
84,1052.5,0.93833,0.73537,1.08489,0.86441,0.78125,0.87644,0.53893,1.28148,2.83297,1.25776,0.00958915,0.00958915,0.00958915
85,1065.29,0.92483,0.7116,1.07174,0.85929,0.76961,0.87704,0.52023,1.37613,4.44702,1.30501,0.0095842,0.0095842,0.0095842
86,1077.83,0.93424,0.71124,1.07686,0.80216,0.83476,0.86036,0.50279,1.29352,4.91763,1.27303,0.00957925,0.00957925,0.00957925
87,1090.38,0.93259,0.7199,1.0697,0.8322,0.81863,0.86535,0.52177,1.31475,4.09519,1.27822,0.0095743,0.0095743,0.0095743
88,1102.9,0.94979,0.74456,1.0999,0.83803,0.8116,0.86911,0.53562,1.2204,2.90495,1.20874,0.00956935,0.00956935,0.00956935
89,1115.44,0.93017,0.71671,1.07059,0.83003,0.77941,0.83714,0.50472,1.25642,4.89015,1.24598,0.0095644,0.0095644,0.0095644
90,1127.95,0.94189,0.70858,1.08545,0.85371,0.77941,0.84413,0.51529,1.26623,3.2234,1.23149,0.00955945,0.00955945,0.00955945
91,1140.45,0.90513,0.69973,1.05706,0.81095,0.77805,0.82374,0.49461,1.31211,3.96562,1.28647,0.0095545,0.0095545,0.0095545
92,1153,0.90409,0.69536,1.05997,0.86075,0.78781,0.8467,0.51018,1.26927,3.01748,1.23623,0.00954955,0.00954955,0.00954955
93,1165.51,0.90632,0.73655,1.05967,0.84053,0.79902,0.85414,0.51947,1.32952,2.09731,1.27698,0.0095446,0.0095446,0.0095446
94,1178.04,0.92334,0.70692,1.06668,0.77688,0.8022,0.82578,0.50522,1.25989,3.82535,1.21481,0.00953965,0.00953965,0.00953965
95,1190.58,0.9005,0.71711,1.05992,0.83455,0.81595,0.86267,0.52649,1.26219,3.64162,1.25888,0.0095347,0.0095347,0.0095347
