epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,675.326,1.2197,0.71717,1.31185,0.76609,0.83976,0.84117,0.47727,1.47848,1.14523,1.75424,0.0018713,0.0018713,0.0018713
67,687.339,1.17264,0.69422,1.28825,0.8039,0.8232,0.87176,0.49589,1.53256,1.09182,1.82142,0.00186932,0.00186932,0.00186932
68,697.885,1.18064,0.65316,1.27704,0.84198,0.86613,0.91244,0.54171,1.33445,0.72541,1.61009,0.00186734,0.00186734,0.00186734
69,706.701,1.16937,0.6827,1.31977,0.86013,0.84821,0.90335,0.54173,1.31453,0.66739,1.61714,0.00186536,0.00186536,0.00186536
70,714.455,1.18156,0.67908,1.32796,0.85942,0.87627,0.91413,0.56027,1.31959,0.65488,1.64013,0.00186338,0.00186338,0.00186338
71,723.483,1.18875,0.66257,1.34261,0.87956,0.85801,0.91808,0.55728,1.29051,0.64529,1.63707,0.0018614,0.0018614,0.0018614
72,731.017,1.168,0.65611,1.3063,0.8823,0.80122,0.89815,0.5502,1.27188,0.76373,1.61066,0.00185942,0.00185942,0.00185942
73,738.588,1.12932,0.67766,1.27985,0.83684,0.85311,0.89465,0.54934,1.3289,0.78845,1.65525,0.00185744,0.00185744,0.00185744
74,746.271,1.14561,0.66408,1.33005,0.8811,0.81542,0.89951,0.54398,1.37055,0.70898,1.67725,0.00185546,0.00185546,0.00185546
75,753.778,1.1448,0.66505,1.29095,0.85056,0.85801,0.90089,0.52908,1.40132,0.84481,1.72232,0.00185348,0.00185348,0.00185348
76,761.488,1.16668,0.67509,1.33185,0.83741,0.79399,0.86308,0.48472,1.51736,0.91938,1.85812,0.0018515,0.0018515,0.0018515
77,769.124,1.14657,0.65947,1.33739,0.79854,0.86029,0.87088,0.50706,1.34366,0.75,1.6822,0.00184952,0.00184952,0.00184952
78,777.823,1.13348,0.67119,1.27956,0.82838,0.77485,0.86267,0.48963,1.36251,0.84908,1.71942,0.00184754,0.00184754,0.00184754
79,785.365,1.14231,0.6779,1.28746,0.81999,0.87776,0.91046,0.5419,1.32537,0.79926,1.65164,0.00184556,0.00184556,0.00184556
80,793.2,1.15613,0.6518,1.32449,0.82868,0.88306,0.90985,0.5382,1.34067,0.69406,1.65912,0.00184358,0.00184358,0.00184358
81,800.679,1.12399,0.67417,1.28289,0.85816,0.87133,0.92904,0.561,1.31443,0.71323,1.63512,0.0018416,0.0018416,0.0018416
82,809.595,1.16083,0.6765,1.31557,0.83564,0.81339,0.89278,0.52522,1.34732,0.79761,1.65859,0.00183962,0.00183962,0.00183962
83,818.328,1.15859,0.68085,1.27958,0.86735,0.83553,0.90535,0.52704,1.34165,0.69845,1.62816,0.00183764,0.00183764,0.00183764
84,826.627,1.11207,0.63959,1.27256,0.83682,0.91541,0.93137,0.55861,1.33212,0.71877,1.64845,0.00183566,0.00183566,0.00183566
85,834.53,1.10001,0.63379,1.24878,0.8646,0.84192,0.89197,0.52017,1.3753,0.83471,1.71912,0.00183368,0.00183368,0.00183368
